1.059768409178276860e+00,1.609260294956405546e-01,-3.217663343761162364e-01,-8.850402202925660156e-01,3.423403591338576302e-01,-9.608552870637822041e-01,-5.241477589257003133e-01,1.521406103528306852e+00,6.082766766505114386e-01,-4.929086066888302975e-01,-1.327136608956770880e+00,-8.797690003114666535e-01,-3.937895921825894652e-01,3.093880083125044034e-01,-1.003670635294287905e+00,-7.981253419443481434e-01,1.291134578503082997e+00,1.049668687151650737e+00,3.792082280488671686e-01,-1.524447824554318265e+00
2.038656292774648215e-01,6.899741549576891009e-01,-2.011338432055972958e-01,2.499228695644037934e-01,1.171443136184048134e-01,-1.718200916745076468e+00,1.227793854548474839e-01,2.819885748860762043e-01,1.971419323309549609e+00,8.242471171557744780e-01,2.367377780536327470e-01,-1.130233811278857914e+00,2.235884238563259074e-01,-7.054000660174832849e-01,7.641219378053161204e-01,7.880248461837039420e-01,-1.516774330189985531e-01,-2.797299735099857687e-02,-2.893779063564500542e-01,-3.483548461439315291e-01
2.621897750426199214e-01,-1.394340438777144975e+00,-8.340399024400100073e-03,2.247994165593234228e-01,1.239530139739462855e-01,-8.110132563032549369e-01,9.212625587081743062e-01,2.071316633797805284e+00,-1.169359813804863535e+00,-1.851549009612440955e+00,2.009426579833426540e-01,7.786270095758881515e-01,-7.827004354538318054e-02,-4.636232597290023127e-01,4.993464871319239218e-02,5.943692452459425901e-01,-8.105566856674373266e-01,-1.828719538375796119e-03,4.499399482596762034e-01,-9.619584142557685569e-01
1.235810307841922029e+00,1.245999315671252994e+00,-5.022202305921831256e-01,-4.466702465110816145e-01,-7.062914543939006196e-01,5.685626395030229929e-01,-6.156701786270359911e-01,-2.781484964180614416e-01,-4.082075046769784166e-01,-8.652113979571666169e-01,-1.023193319960517961e-01,-4.649661187786294225e-01,-3.191397774401104059e-01,4.029578527688502665e-01,1.394585266178060223e+00,-6.326237618823156439e-02,-2.891165863135060632e-01,-5.738797597485082447e-01,7.478098596927580388e-01,-6.257186553245446259e-01
-9.240456873859179687e-01,4.959615505991288864e-01,2.469484086682803614e+00,-9.569724298470569934e-01,-1.148960520082712655e+00,1.933381785378138096e+00,4.194107933412520861e-01,-2.203117785094589109e+00,-5.315755085770422772e-01,-5.483975676012663447e-01,-4.543458323451773362e-01,-1.000969704657086679e+00,3.774025697868648721e-01,4.844849373661338499e-01,2.179889817885821146e-01,7.868737963357115284e-01,-2.337910316202672922e-01,-7.722241583615709892e-01,-6.009458746446036947e-01,-3.682338592845662562e-01
6.015830447174914664e-01,-3.767983773716842011e-01,-3.688782870723382179e-01,-5.553243221374970506e-02,-1.476438084224759750e+00,-3.052065292210643377e-01,-8.390184518550172221e-01,4.347243013698902647e-01,1.259474079849663419e-01,-1.533864257427890898e+00,8.836930571644379118e-01,-5.959425467874903681e-01,-1.370920329070183907e+00,-1.135046399243623827e-01,-9.744409669823644871e-01,3.485461245625748328e-01,8.139257775008273965e-02,-1.814719386217356956e+00,-2.974946742602976313e-01,-1.592552705865448281e+00
-3.042314205577616448e-01,1.035571339083573017e+00,1.075635578236639578e+00,-8.249633551190301839e-01,-1.515800452540432552e-01,1.376410690950182758e+00,9.611177944286649621e-01,1.193938652727654759e+00,1.679982606063910311e-01,-5.540549295583043765e-01,-9.332062438016081041e-01,1.105371485485489469e+00,-2.761385599315696604e-01,3.464508172459636604e-01,-3.302927191903662907e-01,-2.582530825428900126e-02,-1.875095047987303531e-01,3.874925709591366396e-01,1.867907058455366975e-01,6.029645323020451642e-01
3.270142254362685130e-01,1.053286304457765166e+00,-3.881971247438225636e-01,1.403539998304981884e+00,2.000866829915886047e+00,1.156030495366713096e+00,-7.647300055461607737e-01,-1.304588744658790267e+00,1.445638387465690400e+00,1.423613668046108116e-01,4.625367341787282593e-01,-7.670579393645661492e-02,1.178640667532698388e-01,-1.085374786666875702e+00,8.629235033031185109e-01,1.675998903186720346e-01,8.149852173812890954e-02,1.528989929237412060e+00,-1.666267034706411243e-01,-1.516091454340681155e+00
-8.713350087918090292e-01,-1.385226971983550381e+00,1.657909517520604448e+00,6.979282331772356240e-01,3.023849345743665484e-01,-2.256260907322414910e-01,1.333354392521530318e+00,-1.468686600122469876e+00,2.453277251645506196e-01,-1.968110259816210128e+00,6.770845194952208601e-01,-1.089110120465493381e+00,-3.303178362824317205e-01,7.894680457392052597e-01,9.623285001457660970e-01,-8.449295364299934663e-01,2.235553516065901025e+00,-1.091885011384855220e-01,-8.228829328669307053e-01,-2.906752750093872795e-01
1.051635429868592375e+00,-1.591252195717139495e+00,1.610616759454875091e-01,-5.197154204239621267e-01,9.107216899174483959e-01,-6.348544494320194909e-02,8.910420848951970951e-01,-7.991689113894789864e-01,3.979914346585882168e-01,-3.172340747296181207e-01,-1.237458187650193775e+00,-2.244421465732643339e-01,8.549663963942217837e-01,5.766098663399361612e-01,-1.498017447645322742e+00,3.257430707026833794e-01,6.951455442942555685e-01,1.507380861717256160e+00,1.404130722933548681e+00,-4.696374210069109018e-02
1.389578056371744585e+00,1.167717897222371848e+00,-2.872218538603923607e-02,-1.317825633703465726e+00,-2.935268340610107440e+00,-2.542739634007555247e-02,2.459010744369013457e-01,-2.551799891457510738e-01,2.143433598392417316e+00,-2.596716906347305898e+00,2.477837661886219678e-01,3.997035678809319342e-02,-5.175377660448716721e-01,-6.142207828744342679e-01,-6.967425158765885307e-01,-2.571986644791572907e+00,1.238322860739307307e+00,-2.762130114773862388e+00,-1.439877733496214285e+00,1.229377464552982469e+00
2.759297189758499469e-01,-7.305996087931767580e-01,4.997855880044523025e-02,6.337200114031423803e-01,-2.814189205799429855e-02,1.935082120232876068e-01,5.498379465260396781e-01,-3.581311512972297773e-01,-7.942525055305215131e-01,4.764355545424087679e-01,8.102037216007391685e-01,-1.824676241645480090e-01,-3.064138866279326745e-01,-2.448886844603342106e-01,1.024192113472974786e+00,8.336163032913297410e-01,2.151015865781578107e+00,-4.791820079631778917e-01,5.021960683255264346e-01,4.337196285061410972e-01
4.315884117155881494e-01,-6.190444240820168753e-01,-1.120424130960626874e+00,-2.637118157371668992e-01,-8.815928244823465487e-01,5.043570512558266383e-01,4.351315501329575119e-01,5.452089274692257792e-01,-8.537693621431808877e-01,6.668426273343276700e-02,2.395099968223155795e-01,8.187951374585515918e-01,-1.400572724716593609e-01,3.849400198694727382e-01,4.833207360983152179e-01,-1.799098553351399454e+00,-2.176090264819309450e+00,-9.221063635933577363e-01,3.490760796281934253e-01,1.722814829665175185e-01
6.423217366419918528e-02,3.990432861224394445e-01,2.614411000810235586e-01,1.576534068237715580e+00,6.706317392394243182e-01,9.599844088085035532e-01,-2.752242407915309053e-01,4.506284833183225036e-01,-8.471681047937441589e-01,1.562176824461299240e+00,1.537467407230483474e+00,-2.969851030364510369e-01,3.749865141201451091e-01,-2.647087557424064250e-02,-4.130579326538797447e-01,-4.080807341392695964e-01,6.122527077426307418e-01,-2.622345572704334882e-01,2.116627589034005830e-01,-8.991544212510578227e-01
1.947771496963287108e+00,3.511825504173722301e-01,2.796703517824889462e-01,1.071436774820990534e+00,5.193023275345989287e-01,-9.786266128531201369e-01,-2.260167792973911682e-01,1.708194397343315130e+00,-7.601930258632844106e-02,4.314387478530227749e-01,1.003874916892294911e+00,1.370874586867068201e+00,2.824260351098727639e+00,-1.514146517756036259e+00,-8.158750033145885094e-01,-2.853794273855800867e-01,-7.589055095554133601e-01,-9.845818408431107616e-02,2.486660846870716590e-01,-9.772067200754698257e-01
-3.213350804563968599e-01,-7.968101331325683212e-01,1.675564515324161341e-01,1.331992631237594260e+00,-2.524766798795516354e-01,-1.946506705475553378e+00,-2.786512249250502893e-01,-3.054922928081525990e-01,5.108549757415706827e-01,1.677638905923768409e+00,1.827736904309664734e+00,5.618859481985943871e-01,-1.067956985154643990e+00,3.803527683207616472e-01,-1.691831564567074286e+00,-7.159589050503094819e-03,-2.518376466743850739e-01,-1.249888956982060373e+00,3.694298950272557613e-01,9.619552788645226171e-02
4.188635286688003334e-01,1.030991120361187188e-02,1.407125623928090929e+00,-2.052963130952861065e-02,-5.354538580619591093e-01,-2.430096403155578566e-01,-5.981954918226848328e-01,-3.585756411084650153e-01,-9.273924841224670534e-02,-9.926184752704222403e-01,3.199980896137474273e-01,2.818397398105793594e-01,1.496049839142761906e+00,1.462126774667200646e-01,-4.629608958818703379e-01,1.632390443405789648e+00,2.617007097886996925e-01,-6.578638892084418544e-01,5.618167841048437028e-01,6.902096337576199003e-01
5.241973383958438149e-01,8.499622701932789681e-01,-1.667845911379213453e+00,-2.810935595172535661e-01,-2.425619810901458173e+00,3.791280522459528068e-01,1.324261354537994706e-01,-1.567703361167998910e+00,4.453191201136953020e-02,-1.857910725912291561e+00,1.214515900057530962e+00,4.222590319227609856e-01,-7.651959986165537408e-01,-1.529749817021442693e-01,-2.055337295915180273e-01,-1.015458878158770784e+00,7.823522877950133125e-01,-2.848401476083110673e+00,-2.277796770962493333e+00,8.907390992186874357e-01
1.890355686830405002e-01,-4.318268544743246173e-01,-1.875519434556980891e-01,-1.370392756072711105e-01,-4.460731262250410521e-03,2.544089805380779501e-02,6.451449508773592356e-01,-7.289442029921348043e-01,2.855593189401338439e+00,7.886390313178984757e-01,-1.683950843653590768e-01,7.072783057737046242e-02,1.066808705456194994e+00,3.573872787661170336e-01,-1.244865982333990040e+00,-3.511343307563111749e-01,2.767433236200546043e-01,9.038059762891866022e-02,1.048994711635041988e+00,7.270677676021061187e-01
2.849547172194072941e-01,-6.499736787526602111e-01,-1.550789745042435719e+00,2.570923252088458622e+00,3.550445865413066060e-01,-6.584043386251723362e-01,1.011899783575763045e+00,-7.929724846148950013e-01,-9.079519315863214812e-01,1.057651391416751130e+00,2.984000480336991501e+00,-1.638605684596275147e-01,2.101598173358570243e+00,-9.228190136793912313e-01,-6.645830917816223371e-01,-2.396101641668440252e-01,3.370096264980672052e-01,-1.354902452973510085e+00,-1.508188340128211014e+00,4.694762162805969918e-01
-8.335132357135673908e-01,2.390175240614482721e+00,-1.640259941591436732e+00,2.669324291066091925e-01,-8.588743908345032249e-03,1.742451030272164303e+00,2.239644646206468970e-01,-4.663994613857449512e-01,6.462383758426946123e-01,-1.064842621759537922e+00,3.391623152864304824e-01,-9.170957036311351285e-01,-1.547298121100097346e+00,2.193297374881366224e+00,4.964555095795279427e-01,1.389253416372602468e+00,-2.815958269945157966e-01,-1.977395460383331305e-01,5.449501299511746444e-01,5.651669379469480559e-01
7.781945071513678147e-02,-1.762655133740785862e+00,-1.085574693745206210e+00,-7.584423348607441939e-01,-1.980922265156981998e+00,6.754045676657037811e-01,-1.046908124343920665e+00,-4.597024030481883794e-01,-2.301662463776149026e-01,-4.096026540941902772e-01,3.308453298597322512e-01,-3.154719275545697865e+00,6.219961499775665814e-01,-6.479755147655361647e-01,-2.160079383596055502e-01,1.097801495066079269e+00,3.076929906116940838e-01,-1.955769947909703932e+00,3.060852398315080380e-01,-4.649570757727424786e-01
-8.843576821133219967e-01,4.207677753797302578e-01,-1.984980186725382012e+00,-1.782443970949184608e+00,-1.255377026633026194e+00,-3.618183917157254403e-01,1.170508140575480471e+00,-5.711393494540577542e-01,-1.414063295483956040e+00,-1.282290956033066864e+00,-1.417342053784681033e+00,1.374628028326604134e+00,1.510301435613138565e+00,1.065853953099726581e-01,-1.692051794450743829e+00,-1.057616592677194656e-01,-1.890092398631181503e+00,-3.276744971321330913e-01,6.309989024753391851e-01,-2.307951865188384022e-01
1.939147335349884704e+00,-1.002471181670799627e+00,5.890404048908143286e-01,-7.696327769224039494e-01,5.104624319447563785e-01,-1.016974153480758813e+00,9.470112097499325809e-01,6.353158593886564232e-01,8.035101127245032337e-01,2.379956481096226761e-01,-1.291427273640331608e+00,9.361122120007673297e-01,2.868689852134089779e-01,-1.316738684178306196e+00,5.696662133795168392e-01,6.156424929336981045e-01,2.632628526626691889e-01,1.179909595775044506e+00,-6.146928837241782961e-01,1.629740981531385691e+00
4.581000181035921326e-01,-8.153922049193039756e-01,2.437244623294624990e+00,2.484333689274778323e-01,-1.368996796149436479e-01,2.796466976237300672e-01,1.494408437376050669e+00,1.146977055444343030e+00,-3.462926019669895772e-02,-7.025156960110516824e-01,3.988715302875369129e-01,-2.934284002965894977e+00,-1.323633629342702012e+00,1.374455401789377085e+00,7.977940723938445888e-01,3.622893516595066532e-01,7.684095290987419391e-01,-3.458726584716785291e-01,1.758698447117048591e+00,-5.069459556515056864e-01
4.492976352555588804e-02,8.853847348021330610e-02,-5.029804793997116885e-01,7.026217161762309260e-01,1.578817419123493826e-01,1.268177394673879688e+00,-2.075445660292997083e-02,1.691286392224369828e-01,-1.719593117616014855e+00,-1.319682141148590837e+00,7.762330154041749974e-01,3.144202186249537845e-01,-8.939886674811429179e-01,2.839793594786693021e+00,-1.641837448846039216e+00,1.755144382961178806e+00,7.433514245162471390e-01,-2.938942125086154711e-01,-4.560116089227337910e-01,-1.711314886169511551e+00
1.576416438503485118e-01,9.428218546647086917e-01,1.726715263432272218e+00,7.760571545806557170e-01,-5.379440149130373383e-01,-1.501107146287931349e-01,5.772258297752884681e-01,-9.892085696160486663e-02,-7.070271712651969853e-01,1.147978349134753717e+00,1.317197040057852764e+00,-6.666746347224349334e-01,1.852854497131613432e+00,6.365771445255997696e-01,-5.450016115779680037e-01,-4.172163841115300587e-01,5.256657614855730909e-01,-1.218911279862617603e+00,2.369140321461733201e-01,-1.748541433660946609e+00
-8.808690995003948254e-01,9.245754617520136609e-01,9.614151248585130205e-02,-7.350354322106282812e-01,-1.058919182757633165e-01,-2.583704150177029701e-01,9.994033717352535096e-01,-1.998838230019542417e+00,2.345106216924244813e-01,9.402405901340479266e-01,-8.503058517577301023e-01,5.721734338524484542e-01,-5.265504982623934321e-02,7.036457429115854367e-01,-1.184669647122595038e+00,-6.270460387114655809e-01,-1.271642388388355138e-01,3.818677535258355182e-01,-3.138835895270317700e-01,-1.646356443880400422e-01
3.034334744164626230e+00,-1.304305848435181936e+00,-2.064997368003101741e+00,1.488842316425842860e+00,-5.025805694294944725e-01,7.022737892875564880e-02,4.478116299914447485e-01,1.850369768692581962e+00,1.099829140171313613e+00,1.091243566850303326e+00,2.185222916580240149e+00,1.403418240017660690e+00,-1.124762601487359071e+00,-6.763754890589031010e-01,-5.336262031982592635e-01,-4.299536138876433600e-01,-1.471879384697607485e+00,-1.673741079841601032e+00,-9.501902720312377371e-01,-8.016324793139051330e-01
7.938747989196168753e-01,-1.208953195730155139e+00,8.155867939572793990e-01,1.014536604426591104e+00,-9.675404038774568782e-01,-1.744256981667867412e-01,-6.681761092546854020e-01,1.336398500621820196e+00,1.504935204357078726e+00,1.083689588419993882e-01,1.892575153068887683e+00,-1.103347645954608103e+00,-5.824495114148469099e-01,9.795189024939829348e-02,-8.854039310999701762e-01,3.916750603011076581e-01,-1.159929694772475539e+00,-1.925282272668014993e+00,-5.875354787237776488e-01,-8.533323320655920030e-01
3.897562836166791889e-01,-4.958425735479162211e-01,-3.873061314876462546e-01,-2.324064014938822531e+00,-2.039475122333827883e+00,-6.255112266660236564e-01,-1.328785241425236130e+00,4.334462814858684454e-01,-6.748134099365475924e-01,1.683327556931624613e+00,-1.588104464830125462e+00,-2.137747129086160491e+00,8.477596288825026694e-01,-1.390610297803221151e-01,-1.195285770660710956e+00,2.023868113485343678e-01,6.742940741062759535e-01,-9.327357844741587245e-01,1.980234525452881367e-01,-4.519979060082163214e-01
-6.182963439432197505e-01,-1.108704008519699080e+00,4.348446016268388004e-01,-3.960958855643108567e-01,-7.179649731757909992e-01,2.549412731583183822e-01,-3.704609812777773792e-01,9.837186146921300667e-01,-1.920461863920683854e+00,4.586321985727750961e-01,-3.157468360134606938e-02,1.673734687524595088e+00,9.406032185212894747e-01,-5.592447848202178884e-01,8.138936882375534809e-01,8.483063017934214800e-01,8.692215617842719011e-02,-6.239571891195752062e-01,-6.671721225442894809e-01,6.801838653036049731e-01
-9.271320552144290961e-01,8.781708132049773075e-02,8.087210767174334292e-01,2.946377258656883935e+00,3.333638563509254915e+00,1.541730234910286268e-01,-3.834531257557870498e-01,-2.665819994223674883e-01,-3.832743951800852145e-01,-4.498813024374428426e-01,1.530451800777792304e+00,-6.457233073593343642e-01,8.515989152152672603e-02,3.691322206416840501e-01,1.502795289663014344e+00,-5.809813500916483076e-01,1.417765254443203116e+00,2.121648680190559855e+00,-1.731832915694982988e+00,1.088455691123914493e+00
1.342078813948052840e+00,-1.076292371984237439e+00,-1.323859612134332675e+00,9.738467815591583809e-01,6.931763281915719055e-02,-1.970218267190554651e-01,1.103661516932461062e+00,1.577918453327622927e+00,-6.815371862379179801e-02,3.774335789428137633e-01,1.172387595935315607e+00,5.605700016449778333e-01,6.321224903719563359e-01,-2.199165364349058016e-01,3.093283543518703382e-01,-1.018529103346348386e+00,-2.711959708727844642e+00,-5.950464064512109852e-01,1.278620006988728797e-02,-5.174223804803133042e-01
5.785822985026581877e-01,-1.342337572682825941e+00,2.184488606412656519e+00,2.253355944436408742e-01,-1.260426565920448883e-01,9.866123841344413004e-01,-4.448943556312432990e-01,-7.860619297829972707e-01,2.532818419780137331e-01,-1.577098067687952021e+00,3.629947961280003965e-01,-1.242370990959028809e+00,1.244237564097408377e+00,-1.996061878656388844e+00,2.165992452460362983e-01,9.150871622585012855e-01,1.002611406587553544e+00,-3.160646245578698776e-01,-9.235805163751886759e-01,-2.294354369667038485e-01
1.268702989644301837e+00,-6.437524606327099663e-01,3.295075382741107228e-01,-7.797816665059926766e-01,3.828396311931353546e-02,-6.705586215398856575e-01,6.022239760187655389e-01,1.602149531970631813e+00,2.239674292854120508e-01,2.038435681653935905e-01,-9.993018534007168663e-01,-9.736899817027069304e-01,-3.277180334209051638e-01,-1.300819064395015046e+00,5.339368763867973211e-01,4.765942422062955930e-01,-1.119891106421463833e+00,5.942150675906943125e-01,1.289471971337232459e+00,2.748135245073459187e-01
9.547806906084195522e-02,-1.219221769822364188e+00,-9.641439640310889292e-01,4.542169463813707786e-01,-9.367197458442010349e-01,-7.660123158389754439e-01,1.155662745299516736e+00,-8.702247801661211479e-01,1.414802135591237020e+00,-2.211353696318322237e-01,1.172379537885739786e+00,-8.760462014027377009e-01,-1.497656358062003701e+00,1.191898815599277572e+00,7.393906053908939624e-01,2.784909011333328022e-01,-1.337092328673162855e+00,-1.494146015728973653e+00,-1.484521986833622353e-01,-1.106766945465999241e-01
-8.775585751637902110e-01,-1.439646022916305279e+00,5.016795356968826169e-01,1.546777648803776106e+00,2.016927136812836086e+00,6.474285408271430731e-01,1.934391055796967018e+00,1.261392480717236309e+00,-1.026624394799085405e+00,7.171753917005898593e-01,6.311907009681938518e-01,9.466975139005678885e-01,-2.206661116307239379e+00,-1.508080198454456955e+00,-1.074774583456285404e+00,5.607006056744717748e-02,-5.230933862660759326e-01,1.448830895048131007e+00,2.780249736868802279e-01,1.511309982823474674e-01
8.796921819685160626e-01,1.403381628253440594e+00,1.302792864434686892e+00,-8.762763603276266799e-01,-5.599291988362898875e-01,-7.332911956105769846e-01,5.152432219445381989e-01,-8.460206067371380811e-01,-1.431301846101356023e+00,-1.474252148477351032e-01,-7.337329555028997419e-01,1.111742777662148907e+00,3.851485693473422622e-01,6.524896089020462142e-01,-7.404443365353458040e-01,1.079794227831435194e+00,-1.154069670764369393e+00,-8.923568109613354282e-02,2.731905661302577837e+00,1.999720076654754042e-01
5.336118334590110868e-01,-1.227471515001397201e-01,2.596578124810409172e-01,1.062081878133644297e+00,1.914627851642871151e-02,-4.879109136774802957e-01,-1.054651199203828549e+00,9.133416548096491283e-01,-4.905303124921923247e-02,2.785952845769118502e-01,1.315053312118851014e+00,2.286900024110385676e-01,-1.520291410377568209e+00,2.614831808505504451e-01,-4.301291101296436103e-01,3.819766589813834434e-01,-6.422948581677795366e-02,-7.198336397724837132e-01,3.037419123123994424e-01,7.918579209682430342e-01
-1.349220360440306576e+00,9.611902004002798039e-01,-1.753565826170885522e+00,-6.052661805241925652e-01,-7.477285650267150030e-02,-1.241481109187877463e+00,-4.615494058117067810e-01,1.323086974726263021e-01,-3.068826702891840896e-01,5.079286273123515549e-01,-7.082059991121106846e-01,5.814623184033701486e-01,-1.508427304214729758e-01,4.202567070633733692e-01,5.671687359406137885e-01,-1.601431990786668536e+00,1.684912275298558748e-01,3.300475586335590017e-01,4.806708161787336397e-01,2.789632517709735193e+00
-1.269451488041577036e+00,1.710069534126809065e+00,-2.979396248283234794e-01,6.986960685382219705e-01,1.949788098115630364e+00,-5.207611889635883617e-01,-5.364455175866887915e-01,-6.459571290820689260e-01,3.064496320631357462e-01,-1.400871260029281154e-02,-3.854191843649113491e-01,3.688508708521254786e-01,-5.299691438954248768e-02,1.057355826542114796e+00,8.058695030784929214e-02,-1.089623043878555464e+00,6.703705124825597439e-01,1.958527808865826225e+00,6.229037343261922821e-01,2.899285857091873919e-01
-2.209470738572758108e+00,1.208394642644490924e+00,-4.346503921841167184e-01,4.894220477488751553e-01,-4.544937762861181452e-01,-7.192538460570621073e-01,-1.185622960197852960e+00,-1.692081116702048305e-01,-4.058396228448561405e-01,2.624305287666202080e-01,9.050838591946899214e-01,-1.240319310531732944e+00,1.646308171309387891e+00,2.261024332994122088e-01,-2.013560594508206347e-01,3.706741184636471731e-01,-2.985066929760379351e-01,-9.133863296722346536e-01,-4.189216627573841278e-01,-1.336647167420912108e-01
-7.337035807699689993e-01,-1.469918497553585501e+00,-2.962250624333880311e-01,-4.617796018739960262e-01,-5.929040792518326386e-01,-2.152966858596238320e-01,2.214912558275930365e+00,-5.160094031411793791e-02,-5.992714299214157991e-01,-1.199609311231241593e+00,-1.943993305613195277e-01,-1.344374911237413393e-02,-5.497388531555548186e-01,-7.365245822911645757e-01,3.732051747941745323e-01,-2.580756312683105125e-01,5.455379346612951874e-01,-4.209436445436527396e-01,1.262093092783532766e+00,9.907439755463975928e-01
4.794005734695539478e-01,1.144095984356677115e-01,1.782415783972466083e-01,-6.238198538103436608e-01,-3.499422236160918409e-01,-1.700919668918670746e+00,1.718039683743407542e+00,1.450915292605172935e+00,2.586504093408527605e-01,9.492179656337568217e-01,-5.537621627887130416e-01,3.595271486091567437e-01,5.638302295332189296e-01,5.084631370149602647e-01,9.862332453779754093e-01,1.361005825114960821e+00,5.620467639104507196e-01,-2.422663735110244625e-03,1.310774728789067423e+00,-3.534740478672924180e-01
8.936939308265051674e-02,-2.477959653161258269e-01,6.372364656189678511e-01,1.951799198048564277e+00,1.369929276159819631e+00,-1.898532064707886491e+00,-3.616617373114062173e-01,-1.412561146158815673e+00,3.043910340095329348e-02,-6.441447386360230620e-01,1.555057922447505847e+00,-1.178832053573164673e+00,7.446340810357550410e-02,-7.221949532500478997e-01,-2.911485577876203212e+00,-1.498691584641971719e+00,-1.475960007577393540e+00,3.528759964924878534e-01,8.184455148117393275e-01,2.042302738545996643e+00
1.207316872460015844e+00,7.982387289975535483e-01,8.094191701814831830e-02,-1.469383191288559098e+00,-5.123376799762707767e-01,-5.407663151267645407e-01,-8.531884947863651592e-01,3.962791058221464824e-01,-1.636001024569752271e+00,-1.034701981767205181e+00,-1.505732939605213927e+00,-3.416616270882117390e-01,6.622755686338471781e-01,-4.146389615030597886e-01,2.365827913752510003e+00,2.869063323710535629e-01,-2.246792056487401656e-01,3.859195694270063925e-01,-6.234775594099055684e-01,1.432478990795655327e-01
-4.877299402818462415e-01,5.245915317579820103e-01,1.340273241621352529e+00,-8.962207474898926662e-01,-1.274730183253138360e+00,1.977600575646898395e+00,-1.930326893991495041e+00,1.041970975423097245e+00,7.374046048699972600e-01,3.432512673893156063e-01,-2.972278101288198804e-01,6.530861705471012746e-01,1.354817085615972916e+00,7.856614170475964554e-03,-7.113645097667345985e-01,-4.169543122406036972e-01,1.498729520943488103e+00,-9.726731914387022337e-01,-1.160455262417490419e+00,3.738409998934345141e-02
-1.729526048941760319e+00,2.435163802155127788e-01,4.238600767196740726e-01,9.854919827816110978e-01,1.565607713296282677e+00,4.843345723493581167e-01,1.076288294415588265e+00,1.828703426447389591e+00,1.177774215047256323e+00,-1.772418632882256095e-01,2.210280825455874232e-01,9.525074269129765181e-01,1.047034548093726203e+00,1.712535045030193936e+00,2.346088791677135021e-01,-8.257503496086844308e-01,-1.277204719192531090e+00,1.275334590673922630e+00,-1.884600868636181203e-01,-7.603675115964718678e-01
